suite	core	model	case	opcode	mnemonic	mode	legality	status	detail	failure_class
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$FA	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: NOP implied	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$FB	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: ISC abs,Y absolute,Y	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$FC	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: NOP abs,X absolute,X without page cross	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$FD	SBC	absolute,X	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: SBC abs,X absolute,X without page cross	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$FE	INC	absolute,X	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: INC abs,X absolute,X	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$FF	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: ISC abs,X absolute,X	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$00	BRK	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: BRK vectors through BRK/IRQ vector	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$01	ORA	(zero page,X)	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ORA (zp,X) indexed indirect with zero-page pointer-base wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$02	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$03	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: SLO (zp,X) indexed indirect with zero-page pointer-base wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$04	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: NOP zp zero page	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$05	ORA	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ORA zp zero page	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$06	ASL	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ASL zp zero page	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$07	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: SLO zp zero page	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$08	PHP	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: PHP implied	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$09	ORA	immediate	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ORA #imm immediate	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$0A	ASL	accumulator	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ASL A accumulator	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$0B	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$0C	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: NOP abs absolute	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$0D	ORA	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ORA abs absolute	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$0E	ASL	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ASL abs absolute	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$0F	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: SLO abs absolute	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$10	BPL	relative	legal	fail	testcases pass=0 fail=3 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=3 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: BPL rel not taken with a non-fallthrough encoded target	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$11	ORA	(zero page),Y	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ORA (zp),Y indirect indexed without page cross	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$12	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$13	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: SLO (zp),Y indirect indexed	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$14	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: NOP zp,X zero page,X with wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$15	ORA	zero page,X	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ORA zp,X zero page,X with wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$16	ASL	zero page,X	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ASL zp,X zero page,X with wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$17	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: SLO zp,X zero page,X with wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$18	CLC	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: CLC implied	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$19	ORA	absolute,Y	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ORA abs,Y absolute,Y without page cross	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$1A	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: NOP implied	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$1B	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: SLO abs,Y absolute,Y	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$1C	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: NOP abs,X absolute,X without page cross	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$1D	ORA	absolute,X	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ORA abs,X absolute,X without page cross	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$1E	ASL	absolute,X	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ASL abs,X absolute,X	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$1F	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: SLO abs,X absolute,X	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$20	JSR	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: JSR abs jumps to subroutine target	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$21	AND	(zero page,X)	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: AND (zp,X) indexed indirect with zero-page pointer-base wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$22	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$23	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: RLA (zp,X) indexed indirect with zero-page pointer-base wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$24	BIT	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: BIT zp zero page	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$25	AND	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: AND zp zero page	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$26	ROL	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ROL zp zero page	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$27	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: RLA zp zero page	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$28	PLP	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: PLP pulls value from stack	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$29	AND	immediate	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: AND #imm immediate	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$2A	ROL	accumulator	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ROL A accumulator	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$2B	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$2C	BIT	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: BIT abs absolute	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$2D	AND	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: AND abs absolute	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$2E	ROL	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ROL abs absolute	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$2F	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: RLA abs absolute	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$30	BMI	relative	legal	fail	testcases pass=0 fail=3 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=3 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: BMI rel not taken with a non-fallthrough encoded target	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$31	AND	(zero page),Y	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: AND (zp),Y indirect indexed without page cross	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$32	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$33	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: RLA (zp),Y indirect indexed	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$34	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: NOP zp,X zero page,X with wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$35	AND	zero page,X	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: AND zp,X zero page,X with wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$36	ROL	zero page,X	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ROL zp,X zero page,X with wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$37	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: RLA zp,X zero page,X with wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$38	SEC	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: SEC implied	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$39	AND	absolute,Y	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: AND abs,Y absolute,Y without page cross	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$3A	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: NOP implied	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$3B	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: RLA abs,Y absolute,Y	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$3C	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: NOP abs,X absolute,X without page cross	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$3D	AND	absolute,X	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: AND abs,X absolute,X without page cross	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$3E	ROL	absolute,X	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ROL abs,X absolute,X	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$3F	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: RLA abs,X absolute,X	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$40	RTI	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: RTI pulls P and PC from stack	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$41	EOR	(zero page,X)	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: EOR (zp,X) indexed indirect with zero-page pointer-base wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$42	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$43	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: SRE (zp,X) indexed indirect with zero-page pointer-base wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$44	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: NOP zp zero page	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$45	EOR	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: EOR zp zero page	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$46	LSR	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: LSR zp zero page	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$47	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: SRE zp zero page	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$48	PHA	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: PHA implied	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$49	EOR	immediate	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: EOR #imm immediate	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$4A	LSR	accumulator	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: LSR A accumulator	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$4B	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$4C	JMP	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: JMP abs absolute jump	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$4D	EOR	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: EOR abs absolute	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$4E	LSR	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: LSR abs absolute	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$4F	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: SRE abs absolute	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$50	BVC	relative	legal	fail	testcases pass=0 fail=3 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=3 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: BVC rel not taken with a non-fallthrough encoded target	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$51	EOR	(zero page),Y	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: EOR (zp),Y indirect indexed without page cross	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$52	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$53	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: SRE (zp),Y indirect indexed	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$54	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: NOP zp,X zero page,X with wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$55	EOR	zero page,X	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: EOR zp,X zero page,X with wraparound	post_opcode_irq
